id,threads,time,n,O3,OpenMP,source
gemm.openmp62oityi9rflf9buu,9,0.019568,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,9,0.019554,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,11,0.019548,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,11,0.019558,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,11,0.019572,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,11,0.019589,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,11,0.019544,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,11,0.019572,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,11,0.019608,10,1,1,gemm.openmp
gemm.openmp62oityi9rflf9buu,11,0.019554,10,1,1,gemm.openmp
